run,round,home_team,away_team
95,38,Tottenham,Man United
95,38,Brighton,Nottingham Forest
95,38,Ipswich,Leicester
95,38,Brentford,Aston Villa
95,38,Southampton,Bournemouth
96,34,Leicester,Fulham
96,34,Everton,Newcastle United
96,34,Crystal Palace,Tottenham
96,34,Nottingham Forest,Bournemouth
96,34,Brighton,Chelsea
96,34,Ipswich,Arsenal
96,34,Brentford,Man United
96,34,West Ham United,Man City
96,34,Wolverhampton,Liverpool
96,34,Southampton,Aston Villa
96,35,Arsenal,Liverpool
96,35,Man City,Tottenham
96,35,Everton,Crystal Palace
96,35,Chelsea,Newcastle United
96,35,Bournemouth,Brentford
96,35,Nottingham Forest,Fulham
96,35,Ipswich,Leicester
96,35,Man United,Aston Villa
96,35,West Ham United,Brighton
96,35,Southampton,Wolverhampton
96,36,Liverpool,Tottenham
96,36,Aston Villa,Crystal Palace
96,36,Chelsea,Man City
96,36,Newcastle United,Arsenal
96,36,Bournemouth,Leicester
96,36,Nottingham Forest,Wolverhampton
96,36,Brighton,Brentford
96,36,Ipswich,West Ham United
96,36,Man United,Everton
96,36,Southampton,Fulham
96,37,Fulham,Aston Villa
96,37,Man City,Arsenal
96,37,Everton,Wolverhampton
96,37,Chelsea,Man United
96,37,Crystal Palace,Liverpool
96,37,Tottenham,Newcastle United
96,37,Bournemouth,West Ham United
96,37,Brighton,Ipswich
96,37,Brentford,Nottingham Forest
96,37,Southampton,Leicester
96,38,Arsenal,Tottenham
96,38,Liverpool,Chelsea
96,38,Fulham,Wolverhampton
96,38,Aston Villa,Everton
96,38,Newcastle United,Man City
96,38,Bournemouth,Ipswich
96,38,Nottingham Forest,Southampton
96,38,Brighton,Leicester
96,38,Man United,Crystal Palace
96,38,West Ham United,Brentford
97,34,Liverpool,Chelsea
97,34,Fulham,Man United
97,34,Aston Villa,Wolverhampton
97,34,Man City,Nottingham Forest
97,34,Newcastle United,Arsenal
97,34,Crystal Palace,Southampton
97,34,Tottenham,Brighton
97,34,Bournemouth,West Ham United
97,34,Ipswich,Everton
97,34,Brentford,Leicester
97,35,Fulham,Ipswich
97,35,Man City,Everton
97,35,Chelsea,Arsenal
97,35,Newcastle United,Brighton
97,35,Crystal Palace,Tottenham
97,35,Bournemouth,Leicester
97,35,Nottingham Forest,West Ham United
97,35,Man United,Aston Villa
97,35,Brentford,Liverpool
97,35,Southampton,Wolverhampton
97,36,Arsenal,Liverpool
97,36,Fulham,Bournemouth
97,36,Chelsea,Man City
97,36,Crystal Palace,Newcastle United
97,36,Tottenham,Aston Villa
97,36,Man United,Nottingham Forest
97,36,Brentford,Everton
97,36,West Ham United,Brighton
97,36,Wolverhampton,Leicester
97,36,Southampton,Ipswich
97,37,Arsenal,Everton
97,37,Liverpool,Man City
97,37,Chelsea,West Ham United
97,37,Newcastle United,Aston Villa
97,37,Tottenham,Fulham
97,37,Ipswich,Leicester
97,37,Man United,Brighton
97,37,Brentford,Nottingham Forest
97,37,Wolverhampton,Crystal Palace
97,37,Southampton,Bournemouth
97,38,Liverpool,Everton
97,38,Fulham,Wolverhampton
97,38,Aston Villa,Crystal Palace
97,38,Man City,Arsenal
97,38,Newcastle United,West Ham United
97,38,Tottenham,Man United
97,38,Bournemouth,Ipswich
97,38,Brighton,Nottingham Forest
97,38,Brentford,Chelsea
97,38,Southampton,Leicester
98,34,Leicester,Fulham
98,34,Liverpool,Chelsea
98,34,Newcastle United,Arsenal
98,34,Crystal Palace,Man City
98,34,Tottenham,Ipswich
98,34,Bournemouth,West Ham United
98,34,Brighton,Everton
98,34,Man United,Nottingham Forest
98,34,Brentford,Wolverhampton
98,34,Southampton,Aston Villa
98,35,Leicester,Crystal Palace
98,35,Arsenal,Fulham
98,35,Aston Villa,Liverpool
98,35,Man City,Tottenham
98,35,Everton,Bournemouth
98,35,Newcastle United,West Ham United
98,35,Nottingham Forest,Wolverhampton
98,35,Brighton,Chelsea
98,35,Brentford,Man United
98,35,Southampton,Ipswich
98,36,Arsenal,Liverpool
98,36,Man City,Fulham
98,36,Everton,Leicester
98,36,Chelsea,Southampton
98,36,Crystal Palace,Newcastle United
98,36,Tottenham,Aston Villa
98,36,Bournemouth,Man United
98,36,Brighton,Brentford
98,36,Ipswich,Nottingham Forest
98,36,West Ham United,Wolverhampton
98,37,Leicester,Man United
98,37,Arsenal,Tottenham
98,37,Liverpool,Man City
98,37,Fulham,Bournemouth
98,37,Aston Villa,Everton
98,37,Chelsea,Nottingham Forest
98,37,Newcastle United,Brentford
98,37,Crystal Palace,Brighton
98,37,Ipswich,West Ham United
98,37,Southampton,Wolverhampton
98,38,Liverpool,Tottenham
98,38,Fulham,Aston Villa
98,38,Man City,Arsenal
98,38,Chelsea,West Ham United
98,38,Newcastle United,Brighton
98,38,Crystal Palace,Brentford
98,38,Bournemouth,Leicester
98,38,Nottingham Forest,Southampton
98,38,Man United,Everton
98,38,Wolverhampton,Ipswich
99,34,Liverpool,Bournemouth
99,34,Fulham,Aston Villa
99,34,Man City,Southampton
99,34,Chelsea,Arsenal
99,34,Newcastle United,Ipswich
99,34,Nottingham Forest,Everton
99,34,Brighton,Brentford
99,34,Man United,Crystal Palace
99,34,West Ham United,Leicester
99,34,Wolverhampton,Tottenham
99,35,Arsenal,Liverpool
99,35,Fulham,Man United
99,35,Everton,Leicester
99,35,Crystal Palace,Newcastle United
99,35,Tottenham,Chelsea
99,35,Bournemouth,Ipswich
99,35,Nottingham Forest,Southampton
99,35,Brighton,Wolverhampton
99,35,Brentford,Man City
99,35,West Ham United,Aston Villa
99,36,Leicester,Man United
99,36,Liverpool,Chelsea
99,36,Everton,Fulham
99,36,Newcastle United,Arsenal
99,36,Crystal Palace,Man City
99,36,Tottenham,Aston Villa
99,36,Nottingham Forest,Bournemouth
99,36,Brighton,Ipswich
99,36,West Ham United,Brentford
99,36,Southampton,Wolverhampton
99,37,Leicester,Nottingham Forest
99,37,Fulham,Brighton
99,37,Man City,Arsenal
99,37,Chelsea,Everton
99,37,Newcastle United,Aston Villa
99,37,Crystal Palace,Liverpool
99,37,Tottenham,Brentford
99,37,Man United,West Ham United
99,37,Wolverhampton,Bournemouth
99,37,Southampton,Ipswich
99,38,Leicester,Fulham
99,38,Arsenal,Crystal Palace
99,38,Liverpool,Man City
99,38,Chelsea,West Ham United
99,38,Tottenham,Newcastle United
99,38,Brighton,Nottingham Forest
99,38,Man United,Everton
99,38,Brentford,Aston Villa
99,38,Wolverhampton,Ipswich
99,38,Southampton,Bournemouth
100,34,Aston Villa,Arsenal
100,34,Man City,Fulham
100,34,Everton,Wolverhampton
100,34,Crystal Palace,Tottenham
100,34,Brighton,Bournemouth
100,34,Ipswich,Leicester
100,34,Man United,Newcastle United
100,34,Brentford,Nottingham Forest
100,34,West Ham United,Chelsea
100,34,Southampton,Liverpool
100,35,Leicester,Brentford
100,35,Liverpool,Chelsea
100,35,Fulham,Ipswich
100,35,Newcastle United,Crystal Palace
100,35,Tottenham,Aston Villa
100,35,Bournemouth,Arsenal
100,35,Nottingham Forest,Everton
100,35,Brighton,Southampton
100,35,Man United,West Ham United
100,35,Wolverhampton,Man City
100,36,Leicester,Everton
100,36,Fulham,Brighton
100,36,Man City,Chelsea
100,36,Newcastle United,Nottingham Forest
100,36,Crystal Palace,Wolverhampton
100,36,Tottenham,Liverpool
100,36,Ipswich,Arsenal
100,36,Man United,Aston Villa
100,36,Brentford,West Ham United
100,36,Southampton,Bournemouth
100,37,Leicester,Aston Villa
100,37,Arsenal,Brentford
100,37,Liverpool,Wolverhampton
100,37,Chelsea,Nottingham Forest
100,37,Newcastle United,Tottenham
100,37,Crystal Palace,Man City
100,37,Bournemouth,Ipswich
100,37,Brighton,Man United
100,37,West Ham United,Everton
100,37,Southampton,Fulham
100,38,Arsenal,Brighton
100,38,Fulham,Bournemouth
100,38,Man City,Liverpool
100,38,Everton,Aston Villa
100,38,Chelsea,Crystal Palace
100,38,Nottingham Forest,Tottenham
100,38,Man United,Brentford
100,38,West Ham United,Leicester
100,38,Wolverhampton,Newcastle United
100,38,Southampton,Ipswich
101,34,Liverpool,Bournemouth
101,34,Fulham,Ipswich
101,34,Aston Villa,Arsenal
101,34,Chelsea,Leicester
101,34,Crystal Palace,Tottenham
101,34,Nottingham Forest,Everton
101,34,Brighton,Newcastle United
101,34,Man United,Wolverhampton
101,34,Brentford,West Ham United
101,34,Southampton,Man City
101,35,Leicester,Aston Villa
101,35,Arsenal,Brentford
101,35,Man City,Newcastle United
101,35,Everton,Man United
101,35,Chelsea,Brighton
101,35,Crystal Palace,Liverpool
101,35,Bournemouth,Ipswich
101,35,Nottingham Forest,Wolverhampton
101,35,West Ham United,Fulham
101,35,Southampton,Tottenham
101,36,Leicester,Everton
101,36,Liverpool,Arsenal
101,36,Chelsea,Nottingham Forest
101,36,Newcastle United,Crystal Palace
101,36,Tottenham,West Ham United
101,36,Bournemouth,Aston Villa
101,36,Brighton,Wolverhampton
101,36,Ipswich,Man United
101,36,Brentford,Man City
101,36,Southampton,Fulham
101,37,Man City,Arsenal
101,37,Everton,Aston Villa
101,37,Chelsea,Southampton
101,37,Newcastle United,Liverpool
101,37,Crystal Palace,Brentford
101,37,Tottenham,Brighton
101,37,Nottingham Forest,Fulham
101,37,Ipswich,Leicester
101,37,Man United,Bournemouth
101,37,Wolverhampton,West Ham United
101,38,Arsenal,Crystal Palace
101,38,Man City,Liverpool
101,38,Everton,Ipswich
101,38,Chelsea,Fulham
101,38,Bournemouth,Leicester
101,38,Man United,Aston Villa
101,38,Brentford,Newcastle United
101,38,West Ham United,Brighton
101,38,Wolverhampton,Tottenham
101,38,Southampton,Nottingham Forest
102,34,Leicester,Brighton
102,34,Arsenal,Southampton
102,34,Liverpool,Everton
102,34,Aston Villa,Nottingham Forest
102,34,Man City,Man United
102,34,Chelsea,Tottenham
102,34,Ipswich,Crystal Palace
102,34,Brentford,Bournemouth
102,34,West Ham United,Fulham
102,34,Wolverhampton,Newcastle United
102,35,Leicester,Nottingham Forest
102,35,Liverpool,Arsenal
102,35,Fulham,Ipswich
102,35,Aston Villa,Man City
102,35,Newcastle United,Everton
102,35,Brighton,Bournemouth
102,35,Man United,Crystal Palace
102,35,Brentford,Southampton
102,35,West Ham United,Chelsea
102,35,Wolverhampton,Tottenham
102,36,Man City,Liverpool
102,36,Chelsea,Arsenal
102,36,Crystal Palace,Brighton
102,36,Tottenham,Fulham
102,36,Bournemouth,Everton
102,36,Ipswich,Leicester
102,36,Man United,Newcastle United
102,36,Brentford,Nottingham Forest
102,36,West Ham United,Aston Villa
102,36,Wolverhampton,Southampton
102,37,Fulham,Brentford
102,37,Aston Villa,Liverpool
102,37,Man City,Chelsea
102,37,Everton,Man United
102,37,Bournemouth,Crystal Palace
102,37,Nottingham Forest,Tottenham
102,37,Brighton,Newcastle United
102,37,West Ham United,Arsenal
102,37,Wolverhampton,Ipswich
102,37,Southampton,Leicester
102,38,Leicester,Wolverhampton
102,38,Aston Villa,Chelsea
102,38,Man City,Arsenal
102,38,Newcastle United,Crystal Palace
102,38,Tottenham,Brentford
102,38,Nottingham Forest,Fulham
102,38,Brighton,Everton
102,38,Man United,Bournemouth
102,38,West Ham United,Liverpool
102,38,Southampton,Ipswich
103,34,Leicester,Nottingham Forest
103,34,Man City,Arsenal
103,34,Everton,Crystal Palace
103,34,Bournemouth,Chelsea
103,34,Brighton,Newcastle United
103,34,Ipswich,Tottenham
103,34,Man United,Aston Villa
103,34,Brentford,Wolverhampton
103,34,West Ham United,Fulham
103,34,Southampton,Liverpool
103,35,Fulham,Wolverhampton
103,35,Man City,Man United
103,35,Everton,Ipswich
103,35,Chelsea,Arsenal
103,35,Crystal Palace,Liverpool
103,35,Tottenham,Aston Villa
103,35,Nottingham Forest,Bournemouth
103,35,Brentford,Newcastle United
103,35,West Ham United,Brighton
103,35,Southampton,Leicester
103,36,Arsenal,Crystal Palace
103,36,Liverpool,Man United
103,36,Fulham,Everton
103,36,Aston Villa,Brighton
103,36,Man City,Chelsea
103,36,Newcastle United,Nottingham Forest
103,36,Tottenham,Brentford
103,36,West Ham United,Leicester
103,36,Wolverhampton,Bournemouth
103,36,Southampton,Ipswich
103,37,Leicester,Everton
103,37,Liverpool,Chelsea
103,37,Aston Villa,Nottingham Forest
103,37,Newcastle United,Arsenal
103,37,Crystal Palace,Man City
103,37,Bournemouth,Ipswich
103,37,Brighton,Brentford
103,37,Man United,Tottenham
103,37,Wolverhampton,West Ham United
103,37,Southampton,Fulham
103,38,Leicester,Fulham
103,38,Arsenal,Man United
103,38,Aston Villa,Brentford
103,38,Man City,Liverpool
103,38,Everton,Southampton
103,38,Chelsea,Crystal Palace
103,38,Newcastle United,Tottenham
103,38,Bournemouth,West Ham United
103,38,Nottingham Forest,Brighton
103,38,Wolverhampton,Ipswich
104,34,Liverpool,Wolverhampton
104,34,Aston Villa,Man City
104,34,Chelsea,Nottingham Forest
104,34,Crystal Palace,Southampton
104,34,Tottenham,Fulham
104,34,Bournemouth,Leicester
104,34,Brighton,Man United
104,34,Ipswich,Arsenal
104,34,Brentford,Newcastle United
104,34,West Ham United,Everton
104,35,Leicester,Brighton
104,35,Fulham,Man United
104,35,Aston Villa,Arsenal
104,35,Man City,Liverpool
104,35,Everton,Crystal Palace
104,35,Newcastle United,Tottenham
104,35,Ipswich,West Ham United
104,35,Brentford,Bournemouth
104,35,Wolverhampton,Chelsea
104,35,Southampton,Nottingham Forest
104,36,Leicester,Wolverhampton
104,36,Liverpool,Bournemouth
104,36,Fulham,Brentford
104,36,Man City,Newcastle United
104,36,Everton,Man United
104,36,Chelsea,Brighton
104,36,Crystal Palace,Aston Villa
104,36,Tottenham,Arsenal
104,36,Nottingham Forest,Ipswich
104,36,Southampton,West Ham United
104,37,Leicester,Nottingham Forest
104,37,Fulham,Bournemouth
104,37,Aston Villa,Newcastle United
104,37,Man City,Arsenal
104,37,Chelsea,Southampton
104,37,Tottenham,Liverpool
104,37,Man United,Crystal Palace
104,37,Brentford,Everton
104,37,West Ham United,Brighton
104,37,Wolverhampton,Ipswich
104,38,Fulham,Everton
104,38,Aston Villa,Liverpool
104,38,Newcastle United,Arsenal
104,38,Tottenham,Man City
104,38,Bournemouth,Crystal Palace
104,38,Nottingham Forest,Wolverhampton
104,38,Brighton,Southampton
104,38,Ipswich,Leicester
104,38,Man United,Brentford
104,38,West Ham United,Chelsea
105,34,Leicester,Nottingham Forest
105,34,Arsenal,Fulham
105,34,Liverpool,Everton
105,34,Aston Villa,Brentford
105,34,Chelsea,Southampton
105,34,Newcastle United,West Ham United
105,34,Crystal Palace,Wolverhampton
105,34,Brighton,Man City
105,34,Ipswich,Tottenham
105,34,Man United,Bournemouth
105,35,Aston Villa,Man City
105,35,Chelsea,Fulham
105,35,Crystal Palace,Liverpool
105,35,Tottenham,Arsenal
105,35,Bournemouth,West Ham United
105,35,Nottingham Forest,Everton
105,35,Brighton,Man United
105,35,Ipswich,Leicester
105,35,Brentford,Southampton
105,35,Wolverhampton,Newcastle United
105,36,Leicester,Everton
105,36,Aston Villa,Liverpool
105,36,Newcastle United,Arsenal
105,36,Tottenham,Fulham
105,36,Bournemouth,Crystal Palace
105,36,Nottingham Forest,Ipswich
105,36,Brighton,Brentford
105,36,Man United,Southampton
105,36,West Ham United,Man City
105,36,Wolverhampton,Chelsea
105,37,Fulham,Crystal Palace
105,37,Man City,Arsenal
105,37,Everton,Wolverhampton
105,37,Chelsea,Leicester
105,37,Newcastle United,Tottenham
105,37,Bournemouth,Aston Villa
105,37,Brighton,Southampton
105,37,Ipswich,Man United
105,37,Brentford,Nottingham Forest
105,37,West Ham United,Liverpool
105,38,Leicester,Wolverhampton
105,38,Arsenal,Crystal Palace
105,38,Liverpool,Bournemouth
105,38,Everton,Chelsea
105,38,Newcastle United,Fulham
105,38,Tottenham,Man City
105,38,Nottingham Forest,Brighton
105,38,Man United,Brentford
105,38,West Ham United,Aston Villa
105,38,Southampton,Ipswich
106,34,Arsenal,Wolverhampton
106,34,Man City,Bournemouth
106,34,Chelsea,Crystal Palace
106,34,Newcastle United,Everton
106,34,Tottenham,Leicester
106,34,Brighton,Ipswich
106,34,Man United,Aston Villa
106,34,Brentford,Nottingham Forest
106,34,West Ham United,Liverpool
106,34,Southampton,Fulham
106,35,Arsenal,Crystal Palace
106,35,Fulham,Everton
106,35,Aston Villa,Chelsea
106,35,Man City,Liverpool
106,35,Bournemouth,Leicester
106,35,Nottingham Forest,Ipswich
106,35,Man United,Newcastle United
106,35,Brentford,Wolverhampton
106,35,West Ham United,Brighton
106,35,Southampton,Tottenham
106,36,Leicester,Brighton
106,36,Aston Villa,Liverpool
106,36,Chelsea,Arsenal
106,36,Crystal Palace,Man City
106,36,Tottenham,Fulham
106,36,Nottingham Forest,Bournemouth
106,36,Man United,Wolverhampton
106,36,Brentford,Newcastle United
106,36,West Ham United,Everton
106,36,Southampton,Ipswich
106,37,Liverpool,Chelsea
106,37,Fulham,Wolverhampton
106,37,Aston Villa,Newcastle United
106,37,Man City,Arsenal
106,37,Tottenham,Brighton
106,37,Ipswich,Leicester
106,37,Man United,Crystal Palace
106,37,Brentford,Everton
106,37,West Ham United,Nottingham Forest
106,37,Southampton,Bournemouth
106,38,Liverpool,Arsenal
106,38,Man City,Chelsea
106,38,Everton,Wolverhampton
106,38,Newcastle United,Fulham
106,38,Crystal Palace,Aston Villa
106,38,Tottenham,West Ham United
106,38,Bournemouth,Ipswich
106,38,Nottingham Forest,Brighton
106,38,Man United,Brentford
106,38,Southampton,Leicester
107,34,Arsenal,Leicester
107,34,Liverpool,Man United
107,34,Aston Villa,Southampton
107,34,Everton,Ipswich
107,34,Chelsea,Fulham
107,34,Crystal Palace,West Ham United
107,34,Nottingham Forest,Tottenham
107,34,Brighton,Bournemouth
107,34,Brentford,Newcastle United
107,34,Wolverhampton,Man City
107,35,Fulham,Bournemouth
107,35,Aston Villa,Arsenal
107,35,Chelsea,Crystal Palace
107,35,Newcastle United,Leicester
107,35,Tottenham,Man City
107,35,Nottingham Forest,Everton
107,35,Brighton,Liverpool
107,35,Man United,West Ham United
107,35,Brentford,Wolverhampton
107,35,Southampton,Ipswich
107,36,Leicester,Nottingham Forest
107,36,Liverpool,Arsenal
107,36,Fulham,Wolverhampton
107,36,Aston Villa,Brighton
107,36,Man City,Chelsea
107,36,Crystal Palace,Tottenham
107,36,Ipswich,Newcastle United
107,36,Man United,Bournemouth
107,36,Brentford,Southampton
107,36,West Ham United,Everton
107,37,Liverpool,Chelsea
107,37,Fulham,Man United
107,37,Man City,Arsenal
107,37,Newcastle United,Everton
107,37,Crystal Palace,Brighton
107,37,Tottenham,Aston Villa
107,37,Nottingham Forest,Ipswich
107,37,Brentford,West Ham United
107,37,Wolverhampton,Bournemouth
107,37,Southampton,Leicester
107,38,Fulham,Crystal Palace
107,38,Man City,Liverpool
107,38,Chelsea,Arsenal
107,38,Newcastle United,West Ham United
107,38,Tottenham,Brighton
107,38,Bournemouth,Aston Villa
107,38,Ipswich,Leicester
107,38,Man United,Wolverhampton
107,38,Brentford,Everton
107,38,Southampton,Nottingham Forest
108,34,Arsenal,Wolverhampton
108,34,Liverpool,Chelsea
108,34,Fulham,Aston Villa
108,34,Man City,Leicester
108,34,Crystal Palace,Brentford
108,34,Bournemouth,Tottenham
108,34,Nottingham Forest,Everton
108,34,Ipswich,Man United
108,34,West Ham United,Brighton
108,34,Southampton,Newcastle United
108,35,Arsenal,Everton
108,35,Liverpool,Leicester
108,35,Fulham,Ipswich
108,35,Aston Villa,Brentford
108,35,Man City,Chelsea
108,35,Crystal Palace,Wolverhampton
108,35,Tottenham,Brighton
108,35,Bournemouth,West Ham United
108,35,Man United,Newcastle United
108,35,Southampton,Nottingham Forest
108,36,Leicester,Crystal Palace
108,36,Fulham,Liverpool
108,36,Man City,Man United
108,36,Everton,Wolverhampton
108,36,Newcastle United,Arsenal
108,36,Tottenham,Aston Villa
108,36,Brighton,Bournemouth
108,36,Brentford,Chelsea
108,36,West Ham United,Nottingham Forest
108,36,Southampton,Ipswich
108,37,Leicester,Aston Villa
108,37,Fulham,Brighton
108,37,Man City,Arsenal
108,37,Chelsea,Newcastle United
108,37,Crystal Palace,Tottenham
108,37,Nottingham Forest,Bournemouth
108,37,Ipswich,West Ham United
108,37,Man United,Wolverhampton
108,37,Brentford,Everton
108,37,Southampton,Liverpool
108,38,Man City,Newcastle United
108,38,Everton,Man United
108,38,Chelsea,Arsenal
108,38,Crystal Palace,Aston Villa
108,38,Tottenham,Leicester
108,38,Nottingham Forest,Ipswich
108,38,Brighton,Liverpool
108,38,Brentford,Wolverhampton
108,38,West Ham United,Fulham
108,38,Southampton,Bournemouth
109,34,Arsenal,Leicester
109,34,Liverpool,Brentford
109,34,Fulham,Wolverhampton
109,34,Man City,Man United
109,34,Everton,Southampton
109,34,Chelsea,Brighton
109,34,Newcastle United,Tottenham
109,34,Crystal Palace,Aston Villa
109,34,Nottingham Forest,Bournemouth
109,34,Ipswich,West Ham United
109,35,Liverpool,Arsenal
109,35,Crystal Palace,Wolverhampton
109,35,Tottenham,Man City
109,35,Bournemouth,Everton
109,35,Nottingham Forest,Fulham
109,35,Brighton,Ipswich
109,35,Man United,Chelsea
109,35,Brentford,Newcastle United
109,35,West Ham United,Aston Villa
109,35,Southampton,Leicester
109,36,Fulham,Brentford
109,36,Aston Villa,Man City
109,36,Everton,Man United
109,36,Newcastle United,Nottingham Forest
109,36,Crystal Palace,Brighton
109,36,Tottenham,Arsenal
109,36,Bournemouth,Chelsea
109,36,Ipswich,Leicester
109,36,West Ham United,Liverpool
109,36,Wolverhampton,Southampton
109,37,Leicester,Man United
109,37,Aston Villa,Arsenal
109,37,Man City,Liverpool
109,37,Chelsea,Newcastle United
109,37,Tottenham,Brentford
109,37,Bournemouth,Crystal Palace
109,37,Nottingham Forest,Everton
109,37,Brighton,Southampton
109,37,West Ham United,Fulham
109,37,Wolverhampton,Ipswich
109,38,Leicester,Crystal Palace
109,38,Aston Villa,Liverpool
109,38,Man City,Arsenal
109,38,Chelsea,Nottingham Forest
109,38,Newcastle United,Everton
109,38,Tottenham,Fulham
109,38,Brighton,Wolverhampton
109,38,Man United,Bournemouth
109,38,Brentford,West Ham United
109,38,Southampton,Ipswich
110,34,Arsenal,Chelsea
110,34,Liverpool,Tottenham
110,34,Aston Villa,Everton
110,34,Man City,Fulham
110,34,Newcastle United,Brighton
110,34,Crystal Palace,Man United
110,34,Brentford,Leicester
110,34,West Ham United,Bournemouth
110,34,Wolverhampton,Ipswich
110,34,Southampton,Nottingham Forest
110,35,Leicester,Brighton
110,35,Arsenal,Newcastle United
110,35,Liverpool,Crystal Palace
110,35,Aston Villa,Man City
110,35,Everton,Chelsea
110,35,Nottingham Forest,Ipswich
110,35,Man United,Brentford
110,35,West Ham United,Tottenham
110,35,Wolverhampton,Bournemouth
110,35,Southampton,Fulham
110,36,Arsenal,Liverpool
110,36,Fulham,Brighton
110,36,Man City,Crystal Palace
110,36,Newcastle United,Aston Villa
110,36,Tottenham,Wolverhampton
110,36,Nottingham Forest,Leicester
110,36,Ipswich,West Ham United
110,36,Man United,Bournemouth
110,36,Brentford,Everton
110,36,Southampton,Chelsea
110,37,Arsenal,Man City
110,37,Aston Villa,Liverpool
110,37,Chelsea,Tottenham
110,37,Bournemouth,Crystal Palace
110,37,Nottingham Forest,Fulham
110,37,Brighton,Southampton
110,37,Ipswich,Leicester
110,37,Man United,Newcastle United
110,37,Brentford,Wolverhampton
110,37,West Ham United,Everton
110,38,Fulham,Leicester
110,38,Aston Villa,Arsenal
110,38,Man City,Liverpool
110,38,Chelsea,West Ham United
110,38,Crystal Palace,Newcastle United
110,38,Tottenham,Everton
110,38,Bournemouth,Brentford
110,38,Nottingham Forest,Brighton
110,38,Man United,Wolverhampton
110,38,Southampton,Ipswich
111,34,Liverpool,Ipswich
111,34,Fulham,Chelsea
111,34,Everton,Nottingham Forest
111,34,Newcastle United,Man City
111,34,Crystal Palace,Arsenal
111,34,Tottenham,Southampton
111,34,Bournemouth,Leicester
111,34,Man United,West Ham United
111,34,Brentford,Brighton
111,34,Wolverhampton,Aston Villa
111,35,Arsenal,Man City
111,35,Liverpool,Newcastle United
111,35,Fulham,Leicester
111,35,Crystal Palace,Tottenham
111,35,Bournemouth,Chelsea
111,35,Nottingham Forest,Ipswich
111,35,Brighton,Everton
111,35,Man United,Aston Villa
111,35,West Ham United,Wolverhampton
111,35,Southampton,Brentford
111,36,Arsenal,Newcastle United
111,36,Liverpool,Tottenham
111,36,Man City,Crystal Palace
111,36,Everton,Chelsea
111,36,Bournemouth,Brighton
111,36,Nottingham Forest,Leicester
111,36,Man United,Ipswich
111,36,West Ham United,Brentford
111,36,Wolverhampton,Fulham
111,36,Southampton,Aston Villa
111,37,Arsenal,Tottenham
111,37,Aston Villa,Nottingham Forest
111,37,Man City,Liverpool
111,37,Everton,Fulham
111,37,Chelsea,Crystal Palace
111,37,Newcastle United,Brighton
111,37,Man United,Brentford
111,37,West Ham United,Leicester
111,37,Wolverhampton,Bournemouth
111,37,Southampton,Ipswich
111,38,Leicester,Wolverhampton
111,38,Arsenal,Liverpool
111,38,Crystal Palace,Newcastle United
111,38,Tottenham,Man City
111,38,Bournemouth,Everton
111,38,Brighton,Chelsea
111,38,Ipswich,Aston Villa
111,38,Man United,Southampton
111,38,Brentford,Nottingham Forest
111,38,West Ham United,Fulham
112,34,Arsenal,Wolverhampton
112,34,Fulham,Leicester
112,34,Man City,Brentford
112,34,Chelsea,Liverpool
112,34,Newcastle United,Brighton
112,34,Crystal Palace,Tottenham
112,34,Ipswich,Everton
112,34,Man United,Aston Villa
112,34,West Ham United,Bournemouth
112,34,Southampton,Nottingham Forest
112,35,Fulham,Liverpool
112,35,Aston Villa,Arsenal
112,35,Everton,Crystal Palace
112,35,Chelsea,Man City
112,35,Newcastle United,Leicester
112,35,Tottenham,Man United
112,35,Nottingham Forest,Ipswich
112,35,West Ham United,Brighton
112,35,Wolverhampton,Bournemouth
112,35,Southampton,Brentford
112,36,Arsenal,Liverpool
112,36,Man City,Fulham
112,36,Everton,Man United
112,36,Chelsea,Aston Villa
112,36,Newcastle United,Wolverhampton
112,36,Tottenham,Southampton
112,36,Bournemouth,Brighton
112,36,Nottingham Forest,Crystal Palace
112,36,Ipswich,Brentford
112,36,West Ham United,Leicester
112,37,Leicester,Brighton
112,37,Arsenal,Man City
112,37,Fulham,Chelsea
112,37,Aston Villa,Liverpool
112,37,Everton,Nottingham Forest
112,37,Crystal Palace,Man United
112,37,Tottenham,Brentford
112,37,Bournemouth,Newcastle United
112,37,West Ham United,Wolverhampton
112,37,Southampton,Ipswich
112,38,Arsenal,Chelsea
112,38,Aston Villa,Fulham
112,38,Man City,Liverpool
112,38,Newcastle United,West Ham United
112,38,Crystal Palace,Southampton
112,38,Tottenham,Ipswich
112,38,Bournemouth,Leicester
112,38,Brighton,Wolverhampton
112,38,Man United,Nottingham Forest
112,38,Brentford,Everton
113,34,Fulham,Man United
113,34,Everton,Leicester
113,34,Chelsea,Crystal Palace
113,34,Newcastle United,Aston Villa
113,34,Tottenham,Man City
113,34,Bournemouth,Nottingham Forest
113,34,Ipswich,Arsenal
113,34,Brentford,Brighton
113,34,West Ham United,Liverpool
113,34,Wolverhampton,Southampton
113,35,Leicester,Brighton
113,35,Arsenal,Liverpool
113,35,Aston Villa,Bournemouth
113,35,Man City,Crystal Palace
113,35,Everton,Fulham
113,35,Chelsea,Man United
113,35,Brentford,Newcastle United
113,35,West Ham United,Tottenham
113,35,Wolverhampton,Ipswich
113,35,Southampton,Nottingham Forest
113,36,Arsenal,Newcastle United
113,36,Liverpool,Crystal Palace
113,36,Fulham,Tottenham
113,36,Man City,Brentford
113,36,Everton,Man United
